part_num,name,part_cat_id
11287,Hero Factory Mask (Pyrox),41
11288,Hero Factory Mask (Dragon Bolt),41
11289,Windscreen 4 x 4 x 4 2/3 with Handle,47
11290,Slope Curved 2 x 8 x 2 Double,37
11291,Wedge 3 x 4 x 2/3 Cutout,6
11293,Aircraft Fuselage Curved Forward 6 x 8 Top,47
11294,Hero Factory Mask (Aquagon) ,41
11295,Aircraft Fuselage Curved Forward 6 x 8 Bottom,47
11296,Hero Factory Mask (Bruizer),41
11297,Glass for Aircraft Fuselage Curved Forward 6 x 8 Top [Fits 11293],16
11298,Hero Factory Mask [Frost Beast],41
11299,Ladder 16 x 3.5 with Side Supports,32
11301,"Slope, Curved 2 x 8 x 2 Inverted Double",37
11302,Hero Factory Weapon Accessory - Flame/Lightning Bolt with Axle Hole,41
11302pat0001,Hero Factory Weapon Accessory - Flame/Lightning Bolt with Axle Hole with Marbled Trans-Yellow / Trans-Red Pattern,41
11302pat0002,Hero Factory Weapon Accessory - Flame/Lightning Bolt with Axle Hole with Marbled Trans-Yellow / Trans-Dark Blue Pattern,41
11302pat0003,Hero Factory Weapon Accessory - Flame/Lightning Bolt with Axlehole with Marbled Trans-Light Blue / White Pattern,41
11302pat0004,Hero Factory Weapon Accessory - Flame/Lightning Bolt with Axle Hole with Marbled Trans-Clear / Trans-Neon Green Pattern,41
11303,Minifig Cap - Short Curved Bill with Seams and Hole on Top,27
11305,Hero Factory Weapon - Blade with Curved Tip,41
1131,Large Figure Visor - Vladek,41
11327,Rancor Paw with Pin,28
11329,Rancor Claw,28
11331,Minifig Helmet SW Clone Pilot with Elongated Breathing Mask [Plain],24
11331pr0001,Minifig Helmet SW Clone Pilot with Elongated Breathing Mask and 501st Print,27
11334,Hero Factory Armour with Spikes,41
11335,Duplo Building Wall 1 x 8 x 6 with Window Opening,4
11336,Hero Factory Weapon - Axe/Sword Double Spiked,41
11338,Hero Factory Weapon - Axe/Sword with Jagged Blade,41
11340,Rancor Body with Black Eyes Print,28
11342,Rancor Arm Right with Dark Bluish Gray Ring Print,28
11343,Rancor Arm Left,28
11344,"Duplo, Brick 2 x 3 x 2 with Curved Top",4
11344pb01,"Duplo, Brick 2 x 3 x 2 with Curved Top and Eye Print on Both Sides",4
11344pr0007,Duplo Brick 2 x 3 x 2 with Curved Top - Bird Head Print on Both Sides,4
11345,Duplo Building Door Frame 4 x 4 x 3,16
11356,Large Figure Head Modified Chima Crocodile Upper Jaw with Teeth,41
11356pr0001,Large Figure Head Modified Chima Crocodile Upper Jaw with Teeth and Silver Print,41
11356pr0002,Large Figure Head Modified Chima Crocodile Upper Jaw with Teeth and Gold Armor Print,41
113578,"Paper, Information Note, Use of Battery Box - 113578-UK/F/NL",17
11371,Duplo Goat - Single Back Stud,4
11371pb01,Duplo Goat,4
11374pb01,Duplo Fish with Large Eyes and Stripes on Top Print (Flounder / Fabius),4
11385,Duplo Teddy Bear,4
11385pb01,Duplo Teddy Bear,4
11399,Plate Special 4 x 4 with Clips Horizontal (thick open O clips),9
11402,Minifig Tools,27
11403,Friends - Hips and Shorts (aka FEMALE HIP WITH SHORT 2) [Plain],24
11403pr0001c01,Friends - Hips and Shorts with Light Flesh Legs and Dark Pink Shoes Print,13
11403pr0002c01,Friends - Hips and Shorts with Medium Dark Flesh Legs and Magenta Sandals Print,13
11403pr0003c01,Friends - Hips and Shorts with Medium Dark Flesh Legs and Lime Sandals Print,13
11403pr0004c01,Friends - Hips and Shorts with Medium Dark Flesh Legs and Magenta Stripe on Shoes Print,13
11403pr0005c01,Friends - Hips and Shorts with Light Flesh Legs and Sand Blue Laces on Yellow and White Shoes Print,13
11403pr0006c01,Friends - Hips and Shorts with Medium Dark Flesh Legs and Magenta Stripe on Lime Sandals Print,13
11403pr0007,Friends Hips and Shorts [41171],13
11403pr0008c01,Friends - Hips and Shorts with Light Flesh Legs and Dark Purple Laces on Sand Blue Shoes Print,13
11403pr0100,Friends Hips and Shorts - Right Black Leggings and Left Red Leggings - Blue Shoes - Harley Quinn,13
11403pr0102c01,Hips and Shorts with Light Flesh Legs and White Laces on Yellow and White Shoes Print,13
11407,Friends - Hips and Wrap-around Skirt (aka FEMALE HIP WITH SKIRT 4) [Plain],13
11407pr0001c01,Friends - Hips and Wrap-around Skirt with Light Flesh Legs and Black Sandals Print,13
11407pr0003c01,Friends - Hips and Wrap Skirt with Light Flesh Legs and Dark Blue Sandals Print,13
11407pr0004c01,Friends - Hips and Wrap-around Skirt with Light Flesh Legs and Medium Azure Sandals Print,13
11407pr0005,Friends - Hips and Wrap-around Skirt with Light Flesh Legs and Medium Azure Waves Print [41172],13
11407pr0104,Friends Hips and Wrap-around Skirt with Tan Layer - Medium Dark Flesh Legs - No Shoes Print,13
11407pr0107,Friends Hips and Wrap-around Skirt with Dark Green Thorn Design - Light Flesh Legs with Dark Green Leggings and Shoes Print,13
11407pr0108,Friends - Hips and Wrap-around Skirt - Light Flesh Legs - Magenta Sandals with Stars Print,13
11407pr0113,Friends Hips and Wrap-around Skirt with Blue Layer - Light Flesh Legs - Dark Azure Sandals with Silver Elves Print,13
11408,"Torso Friends Boy (aka TORSO, BOY W/ARM 1) [Plain]",24
11408pr0001c01,"Torso Friends Boy - Medium Blue Polo Shirt Print, Light Flesh Arms and Hands",13
11408pr0002c01,"Torso Friends Boy - Bright Green Polo Shirt with Short Sleeves Print, Medium Dark Flesh Arms and Hands",13
11408pr0003c01,Torso Friends Boy - Jerkin and Tan Sleeves Print with Light Flesh Arms and Hands,13
11408pr0004c01,"Torso Friends Boy - White Shirt and Red Sash Print, Light Flesh Arms and Hands",13
11408pr0005c01,"Torso Friends Boy - Bright Light Blue Top with Gold Necklace Print, Bright Light Blue Sleeves and White Gloves Print",13
11408pr0006c01,"Torso Friends Boy - Tan Shirt with 2 Breast Pockets Print, Tan Short Sleeves and Medium Dark Flesh Arms and Hands",13
11408pr0007c01,"Torso Friends - Sand Green Hoodie with White Shirt Underneath Print, Sand Green Sleeves and Light Flesh Hands",13
11408pr0008c01,"Torso Friends Boy - Red and White Striped T-Shirt Print, Red Short Sleeves and Light Flesh Arms and Hands",13
11408pr0009c01,"Torso Friends Boy - Lime Top with Bronze Mail Print, Reddish Brown Elves Tattoo, Light Flesh Arms and Hands",13
11408pr0010c01,"Torso Friends Boy - Orange Sleeveless Jacket with Dark Red Elves Details, Light Flesh Arms and Hands",13
11408pr0012c01,"Torso Friends Boy - Dark Red Bellboy Jacket Print, Dark Red Sleeves and Light Flesh Hands",13
11408pr0013c01,"Torso Friends Lime Shirt with Gold and Dark Green Plant Print, Light Flesh Arms with Hands with Reddish Brown Elves Tattoo Left Print",13
11408pr0014c01,TORSO BOY W/ARM NO. 14,13
11408pr0015c01,"Torso Friends Boy - Yellow and Orange Polo Shirt with Pocket and Name Tag Print, Yellow Short Sleeves and Light Flesh Arms and Hands",13
11408pr0030c01,"Torso Friends Boy - Dark Blue Jacket and Tie and White Shirt Print, Dark Blue Sleeves and Light Flesh Hands",13
11408pr0100c01,"TORSO, BOY, NO.100",13
11408pr0101c01,"TORSO, BOY W/ ARM NO. 101",13
11408pr0102c01,"TORSO, BOY, W/ ARM, NO. 102",13
11408pr0103c01,Torso Friends Boy - Silver and Gold Armor with Goblin Eye on Front - Black Elves Tattoo Print on Left Arm - Light Flesh Arms and Hands,13
11408pr0104c01,"TORSO, BOY, W/ ARM, NO. 104",13
11418,Minifig Head Top Goblin with Ears [Plain],13
11418pr0001,Minifig Head Top Goblin with Ears and Dark Bluish Gray Hair Lines Print,13
11420,Minifig Hair with Beard Braided [Plain],27
11420pr0001,Minifig Hair with Beard Braided with Laced Shirt Centre Print,13
11421,Minifig Hair with Beard Braided [Plain],24
11421pr0001,Minifig Hair with Beard Braided Dark Bluish Gray and Metallic Silver Print [Bifur],27
11422,"Minifig Hood with Flaps, Fur-lined [Plain]",27
11422pr0001,"Minifig Hood with Flaps, Fur-lined and Dark Brown Braided Hair Print",27
11423,Minifig Hair with Spiked Braid and Beard [Plain],27
11423pr0001,Minifig Hair with Spiked Braid and Beard with White Braids Print,27
11429,Warg Lower Jaw [Plain],24
11429pr0001,Warg Lower Jaw with Tan Teeth Print [White],28
11429pr0002,Warg Lower Jaw with Tan Teeth Print [Dark Bluish Gray],28
11429pr0003,Warg Lower Jaw with Tan Teeth Print [Dark Brown],28
11435,"Eagle Body with Beak, Eyes and Tail Feathers [Plain]",24
11435pr0001,"Eagle Body with Beak, Eyes and Dark Brown Tail Feathers Print",28
11435pr0002,"Eagle Body with Beak, Eyes and Dark Brown Head and Tail Feathers Print",28
11437,Minifig Helmet Ninja Horn Elaborate,27
11438,Minifig Breastplate with Shoulder Ridges,27
11439,Minifig Ice Sword [Plain],27
11439pat0001,Minifig Ice Sword with Jagged Edges and Trans Red Center,27
11439pat0002,Minifig Ice Sword with Jagged Edges and Marbled Trans Medium Blue Pattern,27
11439pat0003,Minifig Ice Sword with Jagged Edges and Marbled White Pattern,27
11439pat0004,Minifig Ice Sword with Jagged Edges and Marbled Trans Black Pattern,27
11439pat0008,Minifig Ice Sword with Jagged Edges and White Marbled Pattern,27
11455,Technic Pin Connector Perpendicular 2 x 4 Bent - Beam with 90 Hole Ø 4.8,12
11458,Plate Special 1 x 2 with Pin Hole on Top,9
11459,Minifig Plunger (Soft Plastic) [Plain],24
11459pat01,Minifig Plunger (Soft Plastic) with Medium Dark Flesh Handle,27
11459pat02,Minifig Plunger (Soft Plastic) with Reddish Brown Handle,27
11464,Rancor Lower Jaw with Teeth Print,28
11476,Plate Special 1 x 2 with Clip Horizontal on Side,9
11477,Slope Curved 2 x 1 No Studs [1/2 Bow],37
11477pr0001,Slope Curved 2 x 1 No Studs [1/2 Bow] with Ecto 1 Stripes Print,37
11478,Technic Beam 1 x 5 Thin with Axle Holes on Ends,51
11538,Minifig Helmet SW #15,27
11538pr0001,Minifig Helmet SW Rebel with A-wing Pilot Print,27
11538pr0002,Minifig Helmet SW Ten Numb Print,27
11538pr0003,MINI FIGURE HELMET NO 15 NO.3,27
11538pr0005,MINI FIGURER HELMET NO. 5,27
11568,Squirrel with 1.5 Hole in Tail [Plain],24
11568pr0001,Squirrel with Blue/Green Eyes Print,28
11568pr0002,Squirrel with Face Decoration Print,28
11568pr0003,Squirrel with 1.5 Hole in Tail - Medium Lavender Eyes - Black Nose and Mouth - White Face Decorations Print (Mr. Spry),28
11575,Dog Poodle,28
11575pr0001,"Dog Poodle with Purple Bow, Blue Eyes, Black Nose and Mouth Print",28
11575pr0002,"Friends Poodle with Pink Collar, Blue Eyes, Black Nose and Mouth Print",28
11589,Minifig Head Modified - Galaxy Squad Robot [Plain],24
11589pr0001,Minifig Head Modified - Galaxy Squad Robot with Black Visor and White Forehead Print,13
11591,"Minifig Head Modified Galaxy Squad Robot, Elongated [Plain]",24
11591pr0001,"Minifig Head Modified Galaxy Squad Robot, Elongated with Black Top Print",13
11592,Minifig Head Modified Galaxy Squad Robot with Crest [Plain],24
11592pr0001,Minifig Head Modified Galaxy Squad Robot with Crest and White Print,13
11593,Minifig Head Modified Galaxy Squad Robot [Plain],24
11593pr0001,"Minifig Head Modified Galaxy Squad Robot with Black Rectangle Right Eye, Orange Round Left Eye and White Lines Print",13
11594,Minifig Head Modified Galaxy Squad Alien Buggoid [Plain],24
11594pr0001,Minifig Head Modified Galaxy Squad Alien Buggoid with Yellowish Green Stripes and Black Eyes with Red Dots Print,13
11597,Minifig Wing with Clip,27
11597pr0001,MINI WING W.HOLDER NO.1,27
11597pr0002,MINI WING W.HOLDER NO.2,27
11598,Container - Alien Pod Section 2 x 4 x 4,7
11599,Minifig Wings with Neck Bracket,27
11601,Minifig Saw with Handle and Tooth,27
11602,Friends Cat Sitting [Plain],24
11602pr0001a,"Friends Cat Sitting with Light Green Eyes, Dark Pink Nose and White Markings Print",28
11602pr0001b,"Friends Cat Sitting with Lavender Eyes, Collar and Gray Markings Print",28
11602pr0002,"CAT W/HOLE Ø1,5, NO. 1 DEC. 2",28
11602pr0004,Cat Sitting  w/ 1.5 Hole - Magenta Eyes and Inner Ears - Black Nose and Mouth - Magenta Chest Markings and Paws Print,28
11605,Minifig Hair - Friends - Long with French Braided Ponytail,13
11609,Friends Accessories Star with Stud Holder,27
11610,Ice Cream Cone,27
11614,Torso/Head Alien SW Pong Krell Print Complete Assembly / Medium Dark Flesh Arms / Reddish Brown Hands,13
11618,"Friends Accessories Hair Decoration - Bow with Heart, Long Ribbon and Pin",27
11620,Minifig Helmet with Eye and Mouth Slits [Plain],24
11620pr0001,Minifig Helmet with Eye and Mouth Slits with Red Star Print,27
11640,Minifig Guitar Electric [Plain],27
11640pr0001,Minifig Guitar Electric with Silver Strings and Stars on Magenta Background Print,27
11640pr0002,Minifig Guitar Electric with White Strings and Star and Gold Geometric Print,27
11640pr0003,ELECTRIC GUITAR SHAFT Ø3.2 NO. 3,27
11640pr0004,ELECTRIC GUITAR SHAFT DIA.3.2 NO.1,27
11641,Basketball Net with Axle,27
11691,Minifig Visor Chin Guard Elaborate [Plain],27
11691pr0002,Minifig Visor Chin Guard Elaborate with Silver Fangs Print,27
11691pr0003,Minifig Visor Chin Guard Elaborate with Black Fangs Print,27
11692pr0001c01,"Torso, Modified Short with Armor Breastplate with Shoulder Ridges, Rivets and Ninja Skull with Crossed Swords Pattern / Orange Arms / Reddish Brown Hands",13
117282,User Guide for Technic Control Center 8094,17
11767,"Fly Wheel Plate 2 x 8 with Metal Fly Wheel and Dark Azure Tire, Complete Assembly (Chima Rip Cord Base)",36
11777,Eagle Wing - Right [Plain],24
11777pr01,Eagle Wing - Right with Dark Brown Feathers Print,28
11778,Eagle Wing - Left [Plain],24
11778pr01,Eagle Wing - Left with Dark Brown Feathers Print,28
1177stk01,Sticker for Set 1177,17
11795,Body Cave Troll with Loin Cloth and Face Print,13
11797,Lower Body Skirt with Queen Amidala Print,13
11816,"Minifig Head Modified Friends (aka HEAD, FEMALE 1) [Plain]",24
11816pr0001,"Minifig Head Modified - Friends - Green Eyes, Pale Pink Lips and Open Mouth Print",13
11816pr0002,"Minifig Head Modified - Friends - Light Blue Eyes, Pink Lips and Open Mouth Print",13
11816pr0003,"Minifig Head Modified - Friends - Light Brown Eyes, Pink Lips and Closed Mouth Print",13
11816pr0004,"Minifig Head Modified - Friends - Light Blue Eyes with Eye Shadow, Red Lips and Closed Mouth Print",13
11816pr0005,"Minifig Head Modified - Friends - Green Eyes, Pink Lips and Closed Mouth Print",13
11816pr0006,"Minifig Head Modified - Friends - Light Brown Eyes, Freckles, Pink Lips and Closed Mouth Print",13
11816pr0007,"MINI DOLL, HEAD, NO. 105",13
11816pr0009,"Head Modified - Friends - Brown Eyes, Bright Pink Lips and Open Mouth Print",13
11816pr0011,"Minifig Head Modified - Friends - Brown Eyes, Pink Lips and Closed Mouth Print",13
11816pr0012,"Minifig Head Modified - Friends - Green Eyes and Glasses, Orange Lips and Closed Mouth Print",13
11816pr0013,"Minifig Head Modified - Friends - Light Blue Eyes, Eyelashes and Open Mouth Print",13
11816pr0014,Minifig Head Modified - Friends - Sophie,13
11816pr0015,"Minifig Head Modified - Friends - Purple Eyes, Dark Pink Lips and Closed Mouth Print",13
11816pr0016,"Minifig Head Modified - Friends - Brown Eyes, Bright Pink Lips and Open Mouth Print",13
11816pr0017,"Minifig Head Modified - Friends - Medium Azure Eyes, Freckles, Dark Pink Lips and Closed Mouth Print",13
11816pr0018,Minifig Head Modified -Friends - Medium Lavender Eyes and Elven Tattoo [Aira],13
11816pr0019,Minifig Head Modified - Friends - Medium Azure Eyes and Elven Tattoo Print [Naida],13
11816pr0020,Minifig Head Modified - Friends - Light Brown Eyes and Elves Tribal Print [Azari],13
11816pr0021,"Minifig Head Modified - Friends - Green Eyes, Freckles, Medium Flesh Lips and Closed Mouth Print",13
11816pr0022,"Minifig Head Modified - Friends - Purple Eyes, Pink Lips and Open Mouth Print",13
11816pr0023,"Minifig Head Modified - Friends - Blue Eyes, Medium Flesh Lips, Closed Mouth and Elven Tattoo Print",13
11816pr0025,Minifig Head Modified - Friends [41171],13
11816pr0026,"Minifig Head Modified Friends with Light Brown Eyes, Wide Smile and Magenta Elves Tribal Print (Azari)",13
11816pr0027,"Minifig Head Modified Friends with Medium Lavender Eyes, Closed Mouth Smile and Elves Tribal Print (Aira)",13
11816pr0028,Minifig Head Modified Friends with Reddish Brown Eyes (Elves Sky Captain),13
11816pr0030,MINI DOLL HEAD FEMALE 1 NO. 30,13
11816pr0031,"MINI DOLL, HEAD, FEMALE, NO. 31",13
11816pr0100,"MINI DOLL, HEAD, NO. 100",13
11816pr0101,"MINI DOLL, HEAD NO. 13",13
11816pr0102,"MINI DOLL, HEAD, NO. 111",13
11816pr0103,"MINI DOLL, HEAD, NO. 103",13
11816pr0104,"MINI DOLL, HEAD, NO. 104",13
11816pr0107,"MINI DOLL, HEAD, NO. 107",13
11816pr0108,"MINI DOLL, HEAD, NO. 108",13
11816pr0109,"MINI DOLL, HEAD, NO. 109",13
11816pr0113,"MINI DOLL, HEAD, NO. 113",13
11816pr1012,"MINI DOLL HEAD, MALE 1, NO. 12",13
11818,"Minifig Head Modified Friends Male (aka HEAD, MALE 1) [Plain]",24
11818pr0001,"Minifig Head Modified - Friends Male - Light Brown Eyes, Light Brown Beard and Closed Mouth Print",13
11818pr0002,"Minifig Head Modified - Friends Male - Blue Eyes, Black Eyebrows [Disney Princess Eric]",13
11818pr0003,"Minifig Head Modified - Friends Male - Dark Brown Eyes, Eyebrows and Goatee Print",13
11818pr0004,"Minifig Head Modified - Friends Male - Brown Eyes, Black Eyebrows and Open Smile Print",13
11818pr0006,"HEAD, MALE 1, DEC. NO. 6",13
11818pr0007,"HEAD, MALE 1, DEC. NO. 7",13
11818pr0008,"HEAD, MALE 1, DEC. NO. 8",13
11818pr0009,"Minifig Head Modified Friends Large with Lime Eyes, Smile with Teeth, and Lime Elves Tribal Print (Farran)",13
11818pr0010,"MINI DOLL HEAD, MALE 1 NO. 10",13
11818pr0011,"Minifig Head Modified Friends - Male with Tan Eyes, Half Smile and Closed Mouth",13
11833,Plate Round 4 x 4 with 2 x 2 Hole,21
11835,DUPLO SHOWER CURTAIN,4
11836,DUPLO SKIRT,4
11854,Duplo Candle with Flame Print,4
11873,"Dino Leg Large (Rear) Triceratops with Pin, Tan Nails and Reddish Brown and Dark Brown Print - Right",28
11878,"Dino Leg Large (Rear) Triceratops with Pin, Tan Nails and Reddish Brown and Dark Brown Print - Left",28
11883,"Dino Leg Small (Front) Triceratops with Pin, Tan Nails and Reddish Brown and Dark Brown Print - Right",28
11887,"Dino Leg Small (Front) Triceratops with Pin, Tan Nails and Reddish Brown and Dark Brown Print - Left",28
11891,Minifig Hair Swept Back with Long Beard,27
11893,Dino Body Triceratops with Reddish Brown Top with Dark Brown Print,28
11895,Minifig Torso with Molded Shoulder and Waist Extensions,13
11895pr0001c01,Minifig Torso with Molded Shoulder and Waist Extensions - Breastplate with Silver Edges Print - Red Arms - Black Hands,13
118t1,Heroica Playmat,17
11900,Minifig Hair Long with Beard Tied in Sections [Gloin],27
11906,Minifig Hair Small Braids and Fan Shaped Ponytail,13
11907,Minifig Hair Spiked with Braided Beard and Ponytail,13
11908,Minifig Hair Long Wavy with Ragged Bottom Edge,13
11911,"Minifig Beard, Parted with Hair",27
11920,Sticker Sheet for 41004-1,17
11921,"Duplo Horse with one Stud and Raised Hoof, Gold Mane & Tail Print",4
11923,Duplo Tiger Adult New Style,4
11924,"Duplo Tiger Cub, Raised Paw",4
11928,"MILK BOTTLE, DEC.",24
11929,Duplo Turtle with Green Back,4
11938,Torso Plain / White Bird Wings,13
11939,Duplo Brick 2 x 2 x 2 with Number 1 Green print,4
