id,version,set_num
8105,1,7001-1
8106,1,1608-1
8107,1,5964-1
8108,1,21027-1
8109,1,4076-1
8110,1,518-13
8111,1,3816-1
8113,1,700.B.4-1
8114,1,44015-1
8115,1,41048-1
8116,1,520-11
8120,1,5848-1
8121,1,75056-7
8122,1,7938-1
8124,1,852986-1
8125,1,10569-1
8126,1,1252-1
8128,1,5031-1
8129,1,6319-1
8130,1,3915-1
8132,1,4471-1
8134,1,991751-1
8135,1,1441-1
8137,1,970602-1
8140,1,4024-1
8141,1,41089-1
8142,1,1335-1
8143,1,40156-1
8144,1,170-1
8145,1,41530-1
8146,1,8374-1
8149,1,10531-1
8150,1,Ramboll-1
8151,1,7895-1
8152,1,10184-1
8153,1,8204-1
8154,1,75056-6
8156,1,10669-1
8157,1,30101-1
8158,1,5250-1
8159,1,5004261-1
8160,1,4651-1
8161,1,7700-1
8162,1,1053-1
8164,1,60093-1
8166,1,4668-1
8167,1,40076-1
8169,1,75138-1
8170,1,70500-1
8172,1,5233-2
8173,1,4024-4
8174,1,139-1
8175,1,70804-1
8176,1,852774-1
8177,1,10806-1
8179,1,8863-1
8180,1,30067-2
8181,1,1429-1
8182,1,30004-1
8183,1,41063-1
8184,1,7958-17
8187,1,10050-1
8188,1,2928-2
8190,1,3503-1
8191,1,940-1
8194,1,5521-1
8195,1,8520-1
8196,1,6827-1
8197,1,DKLEGOBOOK-1
8198,1,60063-23
8201,1,k34431-1
8202,1,K10041-1
8203,1,41059-1
8204,1,7782-1
8205,1,40047-1
8206,1,670F-1
8209,1,2722-1
8210,1,40001-1
8211,1,10-2
8212,1,320-2
8213,1,9966-1
8214,1,8500-1
8215,1,4981-1
8216,1,65844-1
8217,1,70331-1
8218,1,4636-1
8219,1,6097-1
8222,1,66284-1
8223,1,852942-1
8225,1,7687-11
8226,1,K6290-1
8227,1,9670-1
8228,1,7778-1
8230,1,5002207-1
8231,1,3181-1
8232,1,6265-1
8233,1,4348-2
8234,1,787-1
8235,1,1523-1
8236,1,1298-10
8237,1,5416-1
8238,1,10617-1
8239,1,Liverpool-1
8241,1,4024-8
8246,1,30194-1
8249,1,7598-1
8250,1,914-2
8251,1,75107-1
8252,1,6831-1
8255,1,7771-1
8256,1,5291-1
8257,1,41174-1
8258,1,1602-1
8259,1,41118-1
8261,1,60101-1
8262,1,70745-1
8263,1,71009-9
8265,1,8804-12
8267,1,5904-1
8268,1,79004-1
8269,1,3411-1
8273,1,1197-1
8275,1,30252-1
8276,1,4555-1
8277,1,3491-1
8278,1,76018-1
8279,1,44016-1
8280,1,4000014-1
8281,1,9723-1
8283,1,8272-1
8284,1,4413-1
8285,1,K4488-1
8286,1,4124-18
8287,1,2850828-1
8288,1,71005-14
8289,1,8824-1
8290,1,8694-1
8291,1,5549-1
8292,1,7746-1
8293,1,1775-1
8295,1,Peabody-1
8296,1,1229-1
8297,1,6905-1
8298,1,9684-1
8299,1,6571-1
8300,1,376-1
8301,1,4453-1
8302,1,9494-1
8303,1,5003025-1
8304,1,1298-8
8306,1,7991-1
8307,1,7270-1
8309,1,40096-1
8310,1,6155-1
8311,1,6980-1
8312,1,65295-1
8314,1,75113-1
8318,1,1498-1
8319,1,9911-1
8320,1,5077-1
8321,1,3300003-1
8322,1,8219-1
8323,1,4528-1
8324,1,6160-1
8325,1,10618-1
8329,1,7958-23
8331,1,65579-1
8332,1,4518-1
8334,1,9646-1
8335,1,9090-1
8337,1,302-2
8338,1,8569-1
8339,1,6487-1
8340,1,8146-1
8341,1,41053-1
8342,1,70333-1
8343,1,4096-1
8344,1,8770-1
8345,1,75129-1
8346,1,42024-1
8347,1,924-1
8348,1,7907-1
8352,1,5004798-1
8353,1,1123-1
8354,1,7041-1
8355,1,9869-1
8357,1,40052-1
8358,1,10607-1
8360,1,4224-1
8362,1,8925-1
8364,1,1235-2
8365,1,4337-1
8369,1,8810-1
8371,1,970665-1
8372,1,1107-1
8373,1,4569-1
8374,1,9391-1
8376,1,628-2
8379,1,79006-1
8380,1,7600-7
8381,1,7216-3
8384,1,8536-2
8389,1,811-1
8390,1,135-1
8391,1,268-1
8392,1,8987-1
8393,1,8874-1
8395,1,9943-1
8397,1,31012-1
8398,1,66388-1
8399,1,7931-1
8400,1,60063-22
8401,1,66364-1
8402,1,70588-1
8403,1,853037-1
8404,1,011-1
8405,1,75056-14
8406,1,6292-1
8408,1,4060-1
8409,1,Houston-2
8410,1,71017-8
8411,1,8209-1
8412,1,41100-1
8413,1,9397-1
8414,1,4483-2
8415,1,5189-1
8416,1,6237-1
8417,1,6624-1
8418,1,6770-1
8419,1,5004238-1
8425,1,kabrace-1
8426,1,75023-6
8427,1,3670-1
8428,1,970609-1
8429,1,6609-1
8431,1,70312-1
8433,1,1779-1
8435,1,41122-1
8438,1,76042-1
8440,1,1891-1
8441,1,9322-1
8442,1,4193-1
8443,1,71230-1
8445,1,1245-2
8446,1,850507-1
8447,1,4504-1
8450,1,7575-9
8451,1,5658-1
8454,1,8285-1
8457,1,3635-1
8458,1,40081-1
8459,1,5252-1
8461,1,75827-1
8462,1,10-3
8463,1,8042-1
8465,1,65851-1
8466,1,3916-1
8468,1,sw218promo-1
8470,1,5587-1
8471,1,k8612-1
8472,1,C8521-1
8473,1,1558-1
8475,1,416-1
8476,1,5274-1
8478,1,8354-1
8481,1,60102-1
8482,1,70788-1
8483,1,8660-1
8484,1,800-1
8485,1,5157-1
8486,1,3308-1
8487,1,2175-1
8488,1,850939-1
8489,1,9876-1
8490,1,4894-1
8491,1,66450-1
8492,1,4917-1
8493,1,839-1
8494,1,60032-1
8495,1,10287-1
8496,1,8826-1
8498,1,5290-1
8499,1,7781-1
8500,1,991426-1
8501,1,K8605-1
8502,1,3041-1
8504,1,8485-1
8505,1,7283-1
8506,1,970005-1
8507,1,41526-1
8508,1,8909-9
8509,1,3678-1
8511,1,850502-1
8512,1,70741-1
8513,1,10162-1
8517,1,3591-1
8518,1,FR561602-1
8519,1,4349-2
8520,1,1528-1
8521,1,6116-1
8524,1,41509-1
8525,1,7309-1
8527,1,853609-1
8528,1,76025-1
8531,1,638-1
8532,1,371-1
8534,1,1248-2
8535,1,6232-1
8536,1,10174-1
8537,1,5003583-1
8540,1,8198-1
8543,1,30084-1
8544,1,5258-1
8545,1,5393-1
8546,1,6716-1
8547,1,6078-1
8549,1,comcon003-1
8550,1,LOC391404-1
8551,1,76014-1
8554,1,852194-1
8555,1,1257-1
8556,1,9335-1
8557,1,4137-1
8558,1,KT204-1
8559,1,10665-1
8560,1,2531-1
8561,1,7824-1
8562,1,8731-1
8563,1,5000646-1
8565,1,30241-1
8566,1,2154-1
8567,1,851394-1
8569,1,6742-1
8570,1,1271-1
8572,1,10572-1
8576,1,4561-1
8580,1,850909-1
8584,1,3390-1
8585,1,66433-1
8586,1,4455-1
8588,1,9463-1
8589,1,7904-10
8591,1,7891-1
8594,1,217-2
8595,1,71004-15
8596,1,5225-1
8598,1,8675-1
8600,1,8020-1
8602,1,7687-25
8603,1,45560-1
8606,1,MOMENTS-1
8607,1,1809-1
8608,1,5003579-1
8609,1,10023-1
8612,1,5002201-1
8613,1,4478-2
8617,1,9640-1
8618,1,4943-1
8620,1,1710-1
8622,1,480-6
8626,1,316-1
8627,1,70172-1
8628,1,7196-1
8632,1,9247-1
8633,1,636-1
8634,1,7130-1
8635,1,LLSWAN-1
8637,1,6509-1
8638,1,420-3
8639,1,4883-1
8640,1,4599605-1
8641,1,4002-1
8642,1,4267-1
8643,1,8825-1
8644,1,8804-16
8646,1,5000728-1
8648,1,8065-1
8649,1,7979-8
8650,1,76009-1
8652,1,6858-1
8654,1,4427-1
8655,1,5110-2
8656,1,7548-1
8657,1,5206-1
8658,1,7553-15
8660,1,40065-1
8666,1,75086-1
8667,1,1793-1
8668,1,3543-1
8669,1,10671-1
8670,1,79005-1
8671,1,970122-1
8672,1,7134-1
8673,1,3886-2
8674,1,4657-1
8676,1,4571-1
8677,1,1489-1
8678,1,71007-0
8679,1,8804-6
8680,1,4924-13
8681,1,6705-1
8682,1,102-1
8683,1,10243-1
8684,1,5003566-1
8685,1,1142-1
8686,1,7290-1
8690,1,8158-1
8691,1,LOC391503-1
8692,1,3496-1
8693,1,8093-1
8694,1,483-1
8695,1,20021-1
8696,1,7575-23
8697,1,21014-1
8700,1,6390-1
8702,1,2234-1
8703,1,70212-1
8704,1,8401-1
8705,1,71002-3
8706,1,9751-1
8707,1,5612-1
8708,1,3316-11
8709,1,1747-1
8711,1,75056-9
8712,1,4924-9
8717,1,HPG03-1
8718,1,FR561605-1
8719,1,9851-1
8720,1,7970-1
8722,1,60024-2
8723,1,30421-1
8724,1,45000-1
8725,1,41107-1
8726,1,5532-1
8727,1,8982-1
8728,1,10062-1
8729,1,8550-1
8730,1,8915-1
8731,1,30068-1
8734,1,71009-17
8735,1,4401-1
8736,1,970021-1
8737,1,8596-1
8740,1,1668-1
8741,1,6293-1
8742,1,2-8
8745,1,6372-1
8748,1,3706-1
8749,1,880011-1
8750,1,2453-1
8752,1,4557-1
8753,1,9767-1
8755,1,515-1
8756,1,653-1
8757,1,850682-1
8758,1,42039-1
8759,1,66341-1
8760,1,4881-1
8761,1,2718-1
8762,1,850933-1
8764,1,21110-1
8765,1,1163-1
8767,1,7575-17
8771,1,850506-1
8772,1,4429-1
8773,1,850751-1
8774,1,70594-1
8776,1,6644-1
8777,1,970636-1
8779,1,70740-1
8780,1,518-12
8781,1,5002887-1
8782,1,71005-18
8784,1,7-2
8785,1,4719-1
8786,1,30275-1
8787,1,5180-1
8789,1,211-1
8790,1,7803-1
8793,1,2933-1
8794,1,328-1
8795,1,60079-1
8798,1,40004-1
8799,1,31057-1
8801,1,6754-1
8802,1,4428-24
8803,1,6823-1
8805,1,5141-1
8806,1,Stratford-1
8812,1,1064-1
8813,1,372-2
8814,1,852837-1
8815,1,9356-1
8817,1,9444-1
8818,1,98959-1
8819,1,192-1
8820,1,7553-1
8822,1,850949-1
8824,1,8805-2
8825,1,520-7
8826,1,8772-1
8827,1,60024-12
8828,1,8183-1
8833,1,70155-1
8835,1,45100-1
8836,1,40209-1
8837,1,KT406-1
8838,1,6973-1
8840,1,30-2
8841,1,8370-1
8842,1,5537-1
8844,1,6674-1
8847,1,Houston-3
8849,1,TRUXWINGTIE-1
8851,1,8725-1
8852,1,1427-1
8853,1,76021-1
8854,1,9574-1
8855,1,8781-1
8857,1,60057-1
8858,1,8571-1
8859,1,851325-1
8860,1,71001-19
8862,1,70003-1
8863,1,3542-1
8865,1,1346-1
8867,1,8018-1
8868,1,8831-10
8869,1,41008-1
8870,1,585-1
8871,1,8626-1
8873,1,6377-1
8875,1,5004752-1
8876,1,8359-1
8878,1,2163-1
8879,1,346-2
8880,1,71010-10
8881,1,30348-1
8882,1,8502-1
8883,1,4612-1
8884,1,4095-1
8885,1,K4346-1
8887,1,10576-1
8888,1,5004284-1
8890,1,71253-1
8891,1,181-1
8892,1,8804-15
8893,1,4002015-1
8894,1,4105-2
8895,1,853433-1
8897,1,8232-1
8898,1,7599-1
8901,1,8909-8
8902,1,41072-1
8903,1,31030-1
8905,1,550-1
8907,1,75105-1
8909,1,65229-1
8910,1,5000030-1
8911,1,4169306c-1
8913,1,60117-1
8914,1,9394-1
8917,1,7687-19
8918,1,K1062-1
8919,1,521-12
8920,1,703-1
8923,1,521-11
8925,1,10814-1
8927,1,70002-1
8929,1,41018-1
8930,1,4980-1
8931,1,70791-1
8932,1,9709-1
8933,1,7854-1
8935,1,4005-1
8936,1,8235-1
8937,1,4500-2
8938,1,5749-1
8939,1,10808-1
8941,1,10074-1
8942,1,8588-1
8944,1,5714-1
8945,1,71005-13
8946,1,75875-1
8948,1,6211-1
8949,1,60004-1
8950,1,1979-2
8951,1,6696-1
8953,1,3303-1
8955,1,2853590-1
8956,1,79108-1
8957,1,03093-1
8958,1,8070-1
8960,1,75056-8
8961,1,4924-22
8962,1,7985-1
8964,1,71212-1
8966,1,10657-1
8967,1,41102-1
8968,1,5004119-1
8969,1,7186-1
8971,1,Raleigh-1
8972,1,21116-1
8974,1,7655-1
8975,1,6964-2
8976,1,tech007promo-1
8979,1,238-7
8980,1,65768-1
8982,1,celebvi-1
8983,1,5000215-1
8985,1,SWCOMIC1-1
8986,1,10219-1
8987,1,10195-1
8988,1,9509-14
8990,1,6844-1
8991,1,71017-16
8992,1,60122-1
8995,1,8597-1
8997,1,K2159-1
8998,1,FR561603-1
8999,1,1860-1
9000,1,852858-1
9001,1,10159-1
9002,1,75075-1
9003,1,8642-1
9004,1,8210-1
9005,1,991405-1
9007,1,970673-1
9009,1,10589-1
9010,1,6812-1
9011,1,70327-1
9012,1,8684-15
9013,1,71008-13
9014,1,88002-1
9016,1,NIN891614-1
9017,1,6146-1
9018,1,9752-1
9020,1,41028-1
9021,1,42043-1
9025,1,162-1
9028,1,8565-1
9030,1,6363-1
9031,1,6570-1
9032,1,4016-1
9033,1,71008-17
9035,1,9230-1
9036,1,852273-1
9037,1,3495-1
9038,1,8827-9
9039,1,309314-1
9042,1,3864-1
9044,1,519-11
9045,1,6355-1
9047,1,71307-1
9048,1,3852-1
9049,1,8572-1
9050,1,8893-1
9051,1,20012-1
9052,1,8200-1
9053,1,9688-1
9054,1,8222-1
9055,1,8961-1
9056,1,8803-10
9057,1,1211-1
9058,1,3316-9
9062,1,6643-1
9063,1,7717-1
9064,1,9863-1
9065,1,21010-1
9066,1,30228-1
9068,1,4792-1
9069,1,1242-2
9071,1,3061-1
9072,1,9674-1
9073,1,10550-1
9074,1,4-3
9075,1,851490-1
9076,1,715-1
9077,1,3536-1
9078,1,7553-21
9080,1,7780-1
9085,1,1314-1
9086,1,7609-1
9088,1,1758-1
9089,1,30100-1
9090,1,2824-2
9091,1,71011-7
9092,1,60072-1
9093,1,2232-1
9094,1,K8566-1
9095,1,41044-1
9097,1,41016-23
9098,1,157-1
9101,1,335-1
9102,1,k1062b
9103,1,7752-1
9104,1,4601-1
9105,1,iFountain-1
9106,1,8135-1
9107,1,1512-1
9108,1,4024-22
9111,1,7600-21
9112,1,SW911612-1
9113,1,71223-1
9114,1,8076-1
9115,1,70115-1
9116,1,236-1
9119,1,6399-1
9120,1,6842-1
9121,1,40067-1
9122,1,71005-5
9123,1,K5858-1
9125,1,5309-1
9127,1,1426-1
9128,1,7268-1
9129,1,40134-1
9130,1,4105-3
9131,1,75081-1
9132,1,kabrobo-1
9133,1,41031-1
9136,1,275-1
9138,1,6341-1
9139,1,3566-1
9141,1,6560-1
9142,1,4124-12
9144,1,7099-1
9145,1,970028-1
9146,1,NIN891506-1
9148,1,5519-1
9149,1,65030-1
9152,1,4124-15
9154,1,700.2-2
9157,1,3727-1
9159,1,8887-1
9163,1,2853508-1
9164,1,30211-1
9165,1,1708-1
9166,1,4495173-1
9167,1,71001-15
9168,1,41046-1
9169,1,4470-1
9170,1,481-4
9171,1,comcon029-1
9172,1,7905-1
9173,1,71004-12
9174,1,71012-10
9175,1,2250-14
9177,1,53850001-1
9178,1,66175-1
9181,1,8530-1
9183,1,OrlandPark-1
9185,1,2537-1
9186,1,8827-0
9187,1,4617-1
9188,1,1647-1
9190,1,488-1
9193,1,5241-1
9194,1,8827-10
9195,1,8805-14
9196,1,7674-1
9197,1,6299-3
9198,1,70783-1
9199,1,853187-1
9200,1,8457-1
9201,1,2824-22
9202,1,519-14
9204,1,7884-1
9205,1,674-1
9206,1,8054-1
9207,1,8522-1
9210,1,1520-2
9211,1,6600-2
9212,1,347-2
9213,1,70815-1
9214,1,7553-10
9216,1,5000062-1
9217,1,489-1
9220,1,75056-19
9221,1,4000010-1
9222,1,918-2
9224,1,5373-1
9225,1,40034-1
9227,1,6517-1
9228,1,2743-1
9230,1,4205-1
9232,1,7545-1
9233,1,LLCABR1-1
9234,1,4609-1
9235,1,1714-1
9236,1,76022-1
9237,1,7255-1
9239,1,4667-1
9240,1,6901-2
9241,1,7535-1
9243,1,5004103-1
9244,1,71004-16
9245,1,6444-1
9246,1,31058-1
9247,1,8015-1
9248,1,4000016-1
9249,1,7706-1
9251,1,1472-1
9252,1,561501-1
9253,1,9248-1
9254,1,41537-1
9255,1,3498-1
9257,1,9509-8
9259,1,1643-1
9260,1,304-1
9261,1,71008-7
9263,1,4115-1
9264,1,1649-1
9265,1,3623-1
9267,1,7682-1
9268,1,60106-1
9269,1,comcon005-1
9270,1,7907-15
9271,1,8833-11
9273,1,3648-1
9274,1,4936-1
9275,1,75158-1
9276,1,7346-1
9278,1,922-3
9279,1,70785-1
9280,1,631-1
9283,1,66411-1
9287,1,3073-1
9288,1,6192-1
9289,1,3600-1
9290,1,7583-1
9291,1,8808-1
9293,1,8974-1
9294,1,60085-1
9295,1,3840-1
9296,1,2250-12
9297,1,2853216-1
9299,1,5893-1
9300,1,520-14
9301,1,75049-1
9302,1,8618-1
9304,1,70708-1
9305,1,3633-1
9306,1,70753-1
9307,1,10545-1
9310,1,comcon020-1
9311,1,8747-1
9312,1,41574-1
9313,1,42050-1
9314,1,1076-18
9315,1,6672-1
9316,1,4024-23
9317,1,40068-1
9320,1,303-1
9321,1,350-1
9323,1,71017-2
9326,1,8099-1
9327,1,3630-1
9328,1,1619-1
9329,1,66448-1
9331,1,8986-1
9334,1,42031-1
9336,1,71002-2
9338,1,8534-1
9340,1,4144-1
9341,1,10734-1
9342,1,7622-1
9343,1,3932-1
9344,1,8218-1
9345,1,7612-1
9346,1,6857-1
9348,1,5117-1
9349,1,694-1
9350,1,9697-1
9351,1,8587-1
9352,1,5002916-1
9354,1,6769-1
9355,1,229-1
9357,1,1340-1
9358,1,4727-1
9360,1,3797-1
9364,1,41565-1
9365,1,4428-21
9366,1,4486-1
9369,1,8460-1
9372,1,1497-1
9377,1,7818-1
9379,1,1431-1
9380,1,8514-1
9381,1,kk2vp2-1
9382,1,9941-1
9383,1,7197-1
9384,1,3661-1
9386,1,5004551-1
9389,1,5595-1
9390,1,10235-1
9394,1,5810-1
9395,1,41232-1
9396,1,1126-1
9398,1,4183-1
9400,1,1575-1
9401,1,71011-11
9402,1,31010-1
9403,1,8897-1
9404,1,6405-1
9405,1,5649-1
9406,1,66405-1
9408,1,GardenCity-1
9409,1,7952-10
9410,1,6140-1
9411,1,241-1
9412,1,65106-1
9414,1,76052-1
9415,1,6459-1
9417,1,852-1
9418,1,lmg010-1
9419,1,4500-1
9422,1,7248-1
9424,1,6177-1
9425,1,6648-2
9426,1,2853301-1
9427,1,4445-1
9429,1,4152-1
9431,1,6822-1
9432,1,4032-11
9433,1,8356-1
9434,1,1656-1
9435,1,42005-1
9438,1,1251-1
9440,1,1642-2
9442,1,1584-1
9443,1,66208-1
9444,1,8451-1
9447,1,3642-1
9450,1,4631-1
9451,1,75056-23
9452,1,671F-1
9453,1,6326-1
9454,1,7288-1
9456,1,7119-1
9457,1,8832-1
9461,1,41074-1
9462,1,306-2
9465,1,7950-1
9466,1,71222-1
9467,1,3433-1
9468,1,3935-1
9470,1,6856-1
9471,1,VP-10
9472,1,850999-1
9473,1,2824-7
9475,1,1076-10
9476,1,4423-1
9477,1,1731-1
9478,1,70902-1
9479,1,5823-1
9480,1,5002122-1
9481,1,7671-1
9482,1,41560-1
9483,1,7687-21
9484,1,637-1
9487,1,6914-1
9488,1,4142-1
9491,1,20215-1
9492,1,7239-1
9493,1,8595-1
9495,1,6083-2
9496,1,970608-1
9497,1,782-1
9499,1,8444-1
9502,1,66156-1
9503,1,8830-1
9504,1,lmg001-1
9505,1,322-2
9506,1,810-4
9508,1,1361-1
9509,1,146-1
9510,1,1298-4
9511,1,6626-2
9512,1,4254-1
9513,1,42-1
9514,1,8973-1
9515,1,8651-1
9516,1,6873-1
9517,1,941-1
9518,1,6849-1
9519,1,10213-1
9521,1,55001-1
9522,1,45305-1
9524,1,4924-8
9526,1,31001-1
9528,1,6799-1
9529,1,41147-1
9532,1,76010-1
9533,1,5003082-1
9534,1,7907-13
9538,1,100-2
9540,1,K4492-1
9541,1,3302-1
9543,1,JUNGLE-ADV-1
9544,1,6562-1
9547,1,4789-1
9549,1,4428-10
9551,1,6428-1
9552,1,DesPeres-1
9554,1,9320-1
9555,1,6454-1
9556,1,7871-1
9557,1,8947-1
9558,1,4886-1
9559,1,8002-1
9562,1,455-2
9564,1,852838-1
9565,1,5228-1
9567,1,8543-1
9569,1,8670-1
9570,1,30181-1
9571,1,853395-1
9572,1,6216-1
9573,1,40048-1
9575,1,6970-1
9576,1,60132-1
9577,1,6764-1
9579,1,379-2
9581,1,4869-1
9582,1,3744-1
9584,1,911614-1
9585,1,5004195-1
9586,1,8375-1
9588,1,5124-1
9590,1,851358-1
9591,1,5191-1
9592,1,5002943-1
9593,1,5002773-1
9595,1,751-1
9596,1,923-1
9597,1,5002136-1
9598,1,6814-1
9599,1,7724-1
9600,1,Miami-1
9601,1,3458-1
9602,1,851091-1
9605,1,7019-1
9606,1,970604-1
9607,1,6434-1
9608,1,1666-1
9611,1,3069-1
9612,1,8647-1
9613,1,4124-22
9614,1,2000414-1
9615,1,Vienna-1
9616,1,10245-1
9617,1,7221-2
9620,1,K8590-1
9621,1,9360-1
9622,1,6420-1
9623,1,31019-1
9624,1,71010-18
9625,1,2729-1
9627,1,7710-1
9629,1,40212-1
9630,1,7724-4
9631,1,76035-1
9632,1,851351-1
9633,1,30200-1
9635,1,75056-24
9636,1,8017-1
9638,1,2135-1
9639,1,71005-2
9641,1,9509-17
9642,1,7894-2
9643,1,222-1
9644,1,254-1
9646,1,5075-1
9647,1,630-3
9648,1,5236-1
9649,1,41549-1
9651,1,comcon039-1
9652,1,345-1
9653,1,21006-1
9655,1,30262-1
9657,1,1843-1
9658,1,601-2
9660,1,70817-1
9662,1,6548-1
9664,1,852744-1
9665,1,66386-1
9670,1,3667-1
9671,1,8835-1
9675,1,852820-1
9677,1,4200-1
9678,1,65515-1
9679,1,261-1
9680,1,8102-1
9681,1,5609-1
9682,1,8446-1
9685,1,8784-2
9686,1,5392-1
9687,1,3076-1
9688,1,6304-1
9689,1,8777-1
9690,1,21004-1
9691,1,66452-1
9692,1,402-2
9693,1,75073-1
9694,1,1725-1
9695,1,fruit8-1
9696,1,30182-1
9698,1,1838-1
9699,1,7570-1
9700,1,66319-1
9701,1,comcon026-1
9702,1,3825-1
9703,1,810-2
9704,1,6966-2
9705,1,4642-1
9707,1,8990-1
9708,1,66221-1
9709,1,66394-1
9712,1,41000-1
9714,1,7737-1
9715,1,79018-1
9716,1,5002812-1
9718,1,41094-1
9720,1,70229-1
9722,1,6245-1
9723,1,4158-1
9724,1,5657-1
9726,1,5111-1
9727,1,75121-1
9728,1,KT303-1
9729,1,200-3
9730,1,5001273-1
9731,1,6076-1
9732,1,71011-10
9733,1,40081-3
9734,1,5909-1
9735,1,7882-1
9736,1,30293-1
9737,1,851938-1
9741,1,7553-5
9743,1,7749-1
9744,1,76005-1
9745,1,4122-1
9746,1,2824-23
9749,1,50799-1
9750,1,K1376-1
9752,1,2824-4
9753,1,7979-19
9754,1,8428-1
9756,1,8862-1
9757,1,1870-1
9759,1,7518-1
9760,1,4819-1
9765,1,71004-18
9766,1,6071-1
9767,1,71233-1
9768,1,5000644-1
9770,1,217-1
9771,1,7872-1
9772,1,6941-1
9774,1,1611-2
9775,1,8580-1
9776,1,850664-1
9777,1,852981-1
9778,1,8570-1
9779,1,1874-1
9784,1,8692-1
9785,1,5003023-1
9787,1,1128-1
9789,1,3929-1
9790,1,53850003-1
9791,1,13-3
9792,1,3849-1
9793,1,31024-1
9794,1,6367-1
9795,1,1546-1
9796,1,8248-1
9797,1,8468-1
9798,1,2259-1
9799,1,6373-1
9800,1,30347-1
9801,1,5004274-1
9806,1,4729-1
9807,1,850150-1
9809,1,7180-1
9813,1,Toronto-2
9814,1,10199-1
9815,1,7979-25
9816,1,6002-1
9817,1,5301-1
9818,1,3300005-1
9819,1,75119-1
9820,1,comcon010-1
9821,1,10685-1
9822,1,7324-15
9823,1,851344-1
9824,1,6365-1
9825,1,6755-1
9826,1,8257-1
9827,1,7600-14
9828,1,7164-1
9830,1,4048-1
9832,1,8762-1
9833,1,3925-1
9835,1,2769-1
9836,1,1876-1
9837,1,8072-1
9838,1,5589-1
9839,1,6791-1
9840,1,40051-1
9841,1,9897-1
9842,1,5215-1
9843,1,71000-7
9844,1,21124-1
9846,1,60045-1
9847,1,1968-1
9849,1,8805-3
9850,1,4501-2
9851,1,198-1
9852,1,4000012-1
9854,1,40095-1
9855,1,4524-6
9857,1,30103-1
9858,1,75117-1
9862,1,11910-1
9864,1,41132-1
9866,1,6760-1
9867,1,41060-1
9868,1,40125-1
9869,1,7324-14
9870,1,1070-1
9871,1,4996-1
9872,1,4164-1
9873,1,1177-1
9875,1,79119-1
9876,1,40132-1
9877,1,9472-1
9882,1,2824-11
9883,1,10159-2
9885,1,4101-1
9886,1,4124-25
9888,1,76020-1
9889,1,242I-1
9892,1,4032-4
9894,1,70727-1
9896,1,e1a1402-1
9897,1,DCSHDVD1-1
9898,1,3665-1
9899,1,5945-1
9900,1,8419-1
9901,1,7236-1
9902,1,180-1
9903,1,8726-1
9904,1,comcon002-1
9905,1,8833-17
9906,1,551-1
9907,1,104-1
9909,1,4507-1
9910,1,686-1
9912,1,6596-1
9913,1,3709-1
9914,1,4308-1
9915,1,493-1
9916,1,41515-1
9917,1,7157-1
9919,1,1556-1
9920,1,6252-1
9921,1,1617-1
9922,1,5074-1
9924,1,236-3
9925,1,K5300-1
9926,1,41016-1
9928,1,75085-1
9929,1,4924-4
9930,1,7117-1
9932,1,60138-1
9934,1,5263-1
9935,1,8085-1
9936,1,190-1
9937,1,8560-1
9938,1,71004-9
9939,1,4751-1
9940,1,10695-1
9941,1,7801-1
9942,1,3535-1
9943,1,5000068-1
9945,1,70336-1
9946,1,335-2
9947,1,31000-1
9948,1,6817-1
9950,1,4032-7
9952,1,2856134-1
9953,1,9456-1
9954,1,1726-1
9955,1,5000021-1
9956,1,8037-1
9957,1,6854-1
9958,1,5857-1
9959,1,134-2
9960,1,71005-17
9961,1,5576-1
9963,1,8641-1
9964,1,4665-1
9965,1,auditt-1
9967,1,10615-1
9969,1,20014-1
9970,1,1598-1
9971,1,10247-1
9973,1,70784-1
9974,1,359-1
9975,1,8939-1
9978,1,970-2
9981,1,1831-1
9982,1,7101-1
9984,1,75056-13
9985,1,1625-1
9986,1,10000-1
9987,1,471-1
9988,1,30602-1
9989,1,3734-1
9990,1,10152-3
9991,1,9642-1
9992,1,10527-1
9993,1,8803-13
9995,1,7181-1
9996,1,5127-1
9999,1,6465-1
10000,1,70901-1
10001,1,71008-10
10002,1,3021-1
10003,1,4559385-1
10004,1,803-2
10005,1,853344-1
10006,1,70208-1
10008,1,76067-1
10009,1,6299-9
10010,1,6463-1
10011,1,1478-1
10013,1,852549-1
10014,1,C8511-1
10015,1,1222-2
10016,1,262-2
10018,1,5033-1
10021,1,6933-1
10022,1,8225-1
10024,1,7600-1
10025,1,71001-11
10026,1,4151-1
10027,1,4032-6
10028,1,66255-1
10029,1,3444-1
10031,1,4916-1
10032,1,5000196304-1
10034,1,5153-1
10036,1,1160-1
10037,1,7452-1
10038,1,76055-1
10039,1,30259-1
10041,1,901-1
10042,1,1039-1
10043,1,66256-1
10047,1,76065-1
10048,1,21013-1
10050,1,1432-1
10052,1,71001-18
10054,1,3341-1
10055,1,8687-1
10056,1,20001-1
10059,1,30271-1
10060,1,6089-1
10062,1,4866-1
10063,1,AMFlag-1
10064,1,8790-1
10066,1,7687-7
10067,1,5302-1
10069,1,75072-1
10071,1,8602-1
10072,1,6153-1
10073,1,8211-1
10074,1,8883-1
10075,1,3343-1
10077,1,7904-7
10078,1,4222-1
10079,1,40010-1
10080,1,3507-1
10081,1,7796-1
10082,1,8369-2
